Time,PR,SR,QR,PS,SS,QS,PT,ST,QT
09/03/2025 6:00:00,223.90,256.16,126.30,212.54,270.18,165.65,7.60,31.32,30.40
09/03/2025 6:15:00,321.70,332.62,80.86,164.31,199.24,114.04,7.50,31.02,30.11
09/03/2025 6:30:00,315.90,327.50,91.70,160.36,196.47,112.45,7.40,30.98,30.08
09/03/2025 6:45:00,225.30,258.32,127.36,210.86,268.05,164.34,7.60,30.62,29.65
09/03/2025 7:00:00,322.10,334.25,93.59,157.39,195,114.35,7.50,31.14,30.23
09/03/2025 7:15:00,318.00,329.36,80.07,522.39,532.37,105.94,7.40,31.05,30.14
09/03/2025 7:30:00,224.50,257.53,126.97,212.10,271.69,170.02,7.50,30.63,29.74
09/03/2025 7:45:00,224.80,257.98,127.20,157.39,192.63,110.25,7.60,31.12,30.21
09/03/2025 8:00:00,317.40,329.17,92.17,202.82,256.96,157.55,7.40,30.71,29.81
09/03/2025 8:15:00,225.80,258.99,127.69,201.05,257.53,161.16,7.50,30.55,29.58
09/03/2025 8:30:00,225.10,258.21,127.31,203.18,260.26,162.87,7.60,30.87,29.89
09/03/2025 8:45:00,318.00,329.96,92.39,155.18,189.24,108.31,7.40,30.85,29.95
09/03/2025 9:00:00,224.20,257.87,127.14,202.20,260.15,162.79,7.60,30.51,29.54
09/03/2025 9:15:00,224.50,258.89,127.65,205.57,263.1,164.64,7.60,30.73,29.75
09/03/2025 9:30:00,317.00,328.98,92.11,152.54,188.33,110.44,7.40,30.42,29.53
09/03/2025 9:45:00,226.00,261.15,128.76,560.75,583.89,163.49,7.50,30.65,29.75
09/03/2025 10:00:00,224.20,258.77,127.59,200.65,261.72,166.99,7.50,30.42,29.45
09/03/2025 10:15:00,316.30,328.84,92.08,204.85,263.08,164.63,7.40,30.40,29.52
09/03/2025 10:30:00,224.50,258.43,127.42,200.39,261.38,166.77,7.50,30.38,29.41
09/03/2025 10:45:00,224.30,258.44,127.42,206.52,268.21,171.13,7.60,30.46,29.49
09/03/2025 11:00:00,317.40,329.65,92.30,206.25,268.09,171.05,7.40,30.44,29.55
09/03/2025 11:15:00,224.70,259.00,127.70,207.91,270.01,172.28,7.50,30.43,29.47
09/03/2025 11:30:00,224.60,258.54,127.48,207.91,270.01,172.28,7.50,30.42,29.45
09/03/2025 11:45:00,318.50,330.88,92.65,163.43,202.67,118.85,7.40,30.16,29.21
09/03/2025 12:00:00,315.90,328.38,91.95,211.69,275.38,175.7,7.40,30.97,30.06
09/03/2025 12:15:00,225.80,260.26,128.32,574.47,598.18,167.49,7.50,30.90,30.00
09/03/2025 12:30:00,320.70,333.34,93.33,573.33,603.73,188.52,7.40,30.93,30.02
09/03/2025 12:45:00,315.60,328.26,91.91,153.82,188.99,110.83,7.50,30.89,29.99
09/03/2025 13:00:00,321.90,334.56,93.68,583.75,609.22,170.58,7.30,31.13,30.30
09/03/2025 13:15:00,318.40,331.16,92.72,216.41,281.74,179.76,7.40,30.85,29.95
09/03/2025 13:30:00,315.20,327.68,91.75,219.74,285.83,182.37,7.40,30.82,29.92
09/03/2025 13:45:00,224.80,259.46,127.93,217.50,282.93,180.52,7.60,30.75,29.78
09/03/2025 14:00:00,317.80,330.36,92.50,219.85,285.29,182.03,7.40,30.35,29.46
09/03/2025 14:15:00,317.60,330.49,92.54,218.94,283.87,181.12,7.50,30.96,30.05
09/03/2025 14:30:00,225.00,261.63,133.51,217.17,282.96,180.54,7.60,31.21,30.30
09/03/2025 14:45:00,224.90,261.40,133.39,218.49,280.8,175.72,7.70,31.24,30.25
09/03/2025 15:00:00,320.10,334.73,93.73,220.28,281.49,176.15,7.50,31.27,30.35
09/03/2025 15:15:00,317.40,332.03,92.97,172.07,211.27,123.9,7.60,31.46,30.54
09/03/2025 15:30:00,227.60,264.84,135.15,220.11,281.49,176.15,7.80,31.74,30.73
09/03/2025 15:45:00,324.00,338.89,94.89,400.67,520.12,331.86,55.50,89.09,69.90
09/03/2025 16:00:00,316.30,331.72,103.58,709.19,763.03,280.46,55.20,88.40,69.36
09/03/2025 16:15:00,225.60,262.20,133.80,396.74,515.02,328.61,55.40,88.28,68.56
09/03/2025 16:30:00,324.70,339.88,95.17,414.73,531.93,332.87,55.20,86.83,66.72
09/03/2025 16:45:00,321.00,336.15,104.96,321.41,422,274.26,55.20,86.98,67.55
09/03/2025 17:00:00,318.50,333.48,93.38,408.68,524.87,328.45,55.10,86.90,67.49
09/03/2025 17:15:00,314.80,330.37,103.16,359.38,454.69,278.77,55.10,86.79,67.40
09/03/2025 17:30:00,225.40,262.20,133.80,713.08,765.84,281.49,55.20,86.49,66.45
09/03/2025 17:45:00,319.30,334.20,93.58,402.62,515.73,322.73,55.20,86.49,66.45
09/03/2025 18:00:00,315.40,331.11,103.39,358.60,454.15,278.44,55.20,86.98,67.55
09/03/2025 18:15:00,226.40,263.68,134.55,408.15,522.35,326.88,55.30,86.94,66.81
09/03/2025 18:30:00,321.60,337.15,105.28,406.26,527.15,336.34,55.30,87.36,67.85
09/03/2025 18:45:00,315.90,331.32,103.46,355.46,449.72,275.73,55.20,86.91,66.78
09/03/2025 19:00:00,225.80,262.88,134.15,409.75,524.41,328.16,55.30,87.06,66.89
09/03/2025 19:15:00,323.00,336.93,94.34,357.42,451.74,276.97,55.20,86.91,66.78
09/03/2025 19:30:00,317.70,332.21,93.02,359.38,455.37,279.19,55.20,86.94,67.52
09/03/2025 19:45:00,226.40,263.46,134.44,405.38,525.78,335.47,55.20,87.06,67.61
09/03/2025 20:00:00,225.80,263.46,134.44,356.86,451.95,277.09,55.40,87.40,67.88
09/03/2025 20:15:00,320.60,336.09,104.94,405.56,527.16,336.35,55.00,87.36,67.84
09/03/2025 20:30:00,226.70,264.04,134.74,403.76,523.68,334.13,55.20,87.54,67.99
09/03/2025 20:45:00,227.60,265.07,135.26,385.22,487.16,298.68,55.30,87.88,68.25
09/03/2025 21:00:00,321.20,335.50,93.94,418.70,537.25,336.2,55.10,87.55,67.99
09/03/2025 21:15:00,226.50,263.46,134.44,364.90,461.44,282.91,55.30,87.25,67.75
09/03/2025 21:30:00,225.40,261.17,133.27,360.40,456.66,279.98,55.20,87.33,67.82
09/03/2025 21:45:00,317.60,331.61,92.85,759.17,825.41,323.5,54.90,86.87,67.46
09/03/2025 22:00:00,224.20,260.25,132.80,705.42,757.38,278.38,55.00,86.75,67.37
09/03/2025 22:15:00,225.50,261.49,133.44,348.65,447.67,280.15,55.20,86.68,66.60
09/03/2025 22:30:00,323.30,338.15,94.68,401.32,521.88,332.98,55.20,87.48,67.93
09/03/2025 22:45:00,317.70,333.63,104.18,346.07,442.99,277.22,55.10,86.52,66.48
09/03/2025 23:00:00,225.40,262.07,133.73,399.74,519.37,331.38,55.10,86.30,66.31
09/03/2025 23:15:00,321.90,336.50,94.22,394.50,511.66,326.46,55.00,86.30,66.31
09/03/2025 23:30:00,316.50,331.42,103.49,345.57,443.72,277.67,55.20,87.40,67.88
09/03/2025 23:45:00,225.20,261.37,133.38,397.12,516.19,329.35,55.20,86.53,66.48
10/03/2025 0:00:00,321.80,335.30,93.88,346.43,445.04,278.5,55.10,86.49,66.46
10/03/2025 0:15:00,315.70,329.31,92.21,709.02,761.25,279.8,54.90,86.18,66.22
10/03/2025 0:30:00,224.80,260.37,132.87,394.49,512.55,327.03,55.30,86.87,66.75
10/03/2025 0:45:00,223.80,259.23,132.29,347.04,444.69,278.28,55.20,86.14,66.19
10/03/2025 1:00:00,318.30,331.39,92.79,350.04,448.31,280.54,55.10,86.64,66.57
10/03/2025 1:15:00,225.80,262.31,133.85,394.39,519.84,337.85,55.20,87.75,68.14
10/03/2025 1:30:00,225.50,262.08,133.74,347.46,450.79,287.62,55.30,88.43,68.68
10/03/2025 1:45:00,320.40,333.74,93.45,344.71,442.84,277.12,55.10,86.68,66.60
10/03/2025 2:00:00,226.00,261.85,133.62,398.87,516.88,329.79,55.10,86.14,66.19
10/03/2025 2:15:00,224.10,259.80,132.57,345.11,442.68,277.02,55.30,86.26,66.28
10/03/2025 2:30:00,319.40,332.96,93.23,352.04,450.42,281.87,55.10,86.64,66.57
10/03/2025 2:45:00,314.80,328.80,92.06,396.60,515.29,328.78,55.00,86.72,67.34
10/03/2025 3:00:00,224.90,261.61,133.50,342.14,445.01,283.94,55.20,87.06,67.61
10/03/2025 3:15:00,321.00,334.70,93.72,345.63,448.87,286.4,55.00,88.73,69.62
10/03/2025 3:30:00,316.20,329.07,92.14,750.18,823.92,341.6,55.00,87.13,67.67
10/03/2025 3:45:00,225.20,259.35,127.87,348.26,446.26,279.26,55.40,87.06,66.89
10/03/2025 4:00:00,323.20,335.09,93.83,346.79,443.46,277.51,55.20,87.13,67.67
10/03/2025 4:15:00,317.30,329.42,92.24,328.72,443.3,298.17,55.20,87.94,68.29
10/03/2025 4:30:00,333.00,346.63,97.06,328.72,443.07,298.01,55.20,88.20,68.50
10/03/2025 4:45:00,332.20,345.35,96.70,328.72,443.07,298.01,55.20,88.39,69.35
10/03/2025 5:00:00,331.30,344.74,96.53,326.89,442.42,297.58,55.30,87.90,68.26
10/03/2025 5:15:00,242.10,279.14,137.63,327.03,442.84,297.86,55.40,87.90,68.26
10/03/2025 5:30:00,242.00,279.37,137.74,332.09,448.08,301.38,55.40,88.32,68.59
10/03/2025 5:45:00,242.70,280.51,138.30,330.55,446.91,300.6,55.40,88.55,68.76
10/03/2025 6:00:00,241.00,278.69,142.21,583.79,614.29,191.81,55.40,88.77,69.65
10/03/2025 6:15:00,241.10,279.02,142.38,583.79,615.66,192.24,7.50,30.90,30.00
10/03/2025 6:30:00,371.00,386.35,108.18,704.92,809.79,399.27,6.50,32.76,32.10
10/03/2025 6:45:00,368.80,384.46,107.65,697.97,801.8,395.33,6.50,32.51,31.86
10/03/2025 7:00:00,367.60,383.20,107.30,695.66,799.37,394.13,6.50,32.46,31.80
10/03/2025 7:15:00,366.60,381.64,106.86,695.36,799.03,393.96,6.50,32.69,32.03
10/03/2025 7:30:00,258.90,298.97,147.41,691.34,795.79,392.37,6.70,32.69,32.03
10/03/2025 7:45:00,257.80,297.99,146.92,1054.73,1122.74,383.05,6.70,32.63,31.91
10/03/2025 8:00:00,258.20,298.81,152.48,637.05,716.71,326.79,6.70,32.41,31.69
10/03/2025 8:15:00,258.20,299.14,152.65,637.75,723.79,343.78,6.70,32.40,31.68
10/03/2025 8:30:00,258.70,299.58,152.87,635.16,720.86,342.39,6.70,32.37,31.65
10/03/2025 8:45:00,257.60,297.66,146.76,638.28,717.17,327,6.70,32.39,31.66
10/03/2025 9:00:00,266.80,309.33,157.85,636.89,714.46,325.77,6.60,32.10,31.38
10/03/2025 9:15:00,251.10,290.68,148.33,630.29,715.77,339.97,6.70,32.13,31.41
10/03/2025 9:30:00,250.70,290.39,148.18,632.96,718.58,341.31,6.60,31.81,31.10
10/03/2025 9:45:00,250.40,289.63,147.80,634.06,720.07,342.01,6.70,31.87,31.16
10/03/2025 10:00:00,251.20,291.37,148.69,632.31,717.85,340.96,6.60,31.88,31.17
10/03/2025 10:15:00,250.90,290.43,148.20,630.01,716.84,340.48,6.60,32.08,31.37
10/03/2025 10:30:00,250.60,290.30,148.14,631.49,717.14,340.62,6.60,31.83,31.12
10/03/2025 10:45:00,250.00,289.74,147.85,629.74,716.3,340.22,6.70,31.84,31.13
10/03/2025 11:00:00,249.60,288.67,147.31,634.98,721.34,342.62,6.60,31.81,31.10
10/03/2025 11:15:00,250.10,289.34,147.65,619.70,696.29,317.48,6.70,31.77,31.06
10/03/2025 11:30:00,359.90,375.30,105.08,620.53,697,317.81,6.40,31.14,30.45
10/03/2025 11:45:00,250.00,289.84,147.90,664.02,763.24,376.31,6.60,31.48,30.78
10/03/2025 12:00:00,249.50,290.32,148.15,609.14,692.21,328.78,6.60,31.01,30.32
10/03/2025 12:15:00,247.10,286.95,146.43,609.41,692.06,328.71,6.40,31.08,30.38
10/03/2025 12:30:00,245.50,283.09,139.58,667.89,768.37,378.85,6.60,30.74,30.05
10/03/2025 12:45:00,351.40,368.14,114.95,5651.65,5708.96,805.35,5855.90,5998.70,1193.73
10/03/2025 13:00:00,263.00,306.45,156.38,2761.56,2790.57,393.66,5719.50,5804.90,818.88
10/03/2025 13:15:00,352.10,365.26,102.27,5492.76,5548.91,782.77,5745.40,5878.60,1169.83
10/03/2025 13:30:00,243.90,282.31,144.06,609.57,692.69,329.01,5709.70,5808.16,1155.81
10/03/2025 13:45:00,244.00,292.61,163.21,673.12,801.56,434.92,3895.10,4010.23,974.91
10/03/2025 14:00:00,245.30,292.10,158.49,657.56,782.12,424.37,3878.80,3997.59,971.83
10/03/2025 14:15:00,243.20,288.08,156.31,615.08,708.12,349.14,7498.90,7802.07,2184.58
10/03/2025 14:30:00,354.60,368.58,103.20,662.16,779.46,410.61,5941.10,6062.85,1206.49
10/03/2025 14:45:00,242.30,283.76,149.48,653.92,778.02,422.14,7836.70,7978.80,1587.76
10/03/2025 15:00:00,355.70,370.24,103.67,610.07,708.48,361.53,7956.50,8112.00,1614.27
10/03/2025 15:15:00,258.70,307.72,166.96,1004.23,1091.33,427.71,8059.00,8180.41,1153.99
10/03/2025 15:30:00,258.40,307.67,166.94,1014.11,1101.17,431.57,8097.90,8193.80,1155.88
10/03/2025 15:45:00,258.90,308.08,167.16,1013.66,1102.48,432.08,8103.30,8218.74,1159.40
10/03/2025 16:00:00,258.70,305.04,160.69,1059.21,1138.26,418.38,8064.10,8173.32,1152.99
10/03/2025 16:15:00,365.70,382.17,107.01,1039.04,1128.5,442.28,8228.80,8349.40,1177.83
10/03/2025 16:30:00,260.80,307.18,161.82,694.03,816.28,430,6340.30,6430.44,907.12
10/03/2025 16:45:00,373.90,390.37,109.30,696.51,818.75,431.3,6307.30,6414.90,1276.55
10/03/2025 17:00:00,264.90,309.67,158.02,1061.63,1141.76,419.67,8137.50,8282.83,1648.26
10/03/2025 17:15:00,376.90,391.41,109.60,641.24,736.16,362.96,8045.10,8197.06,1631.19
10/03/2025 17:30:00,263.60,305.77,156.04,631.15,725.91,357.91,10250.60,10405.43,1467.87
10/03/2025 17:45:00,265.50,308.40,157.37,5665.82,5723.94,807.46,8197.30,8334.61,1658.56
10/03/2025 18:00:00,368.90,382.42,107.08,2899.22,2929.4,413.24,8217.00,8302.73,1171.24
10/03/2025 18:15:00,264.40,304.41,150.09,2877.82,2907.56,410.16,8129.80,8229.97,1160.98
10/03/2025 18:30:00,370.60,384.05,107.54,2805.33,2834.11,399.8,7893.70,8031.64,1598.28
10/03/2025 18:45:00,262.50,301.68,148.75,2735.56,2763.86,389.89,5844.80,5981.29,1190.26
10/03/2025 19:00:00,374.10,387.07,94.10,2769.52,2796.39,394.48,5819.60,5934.20,1180.89
10/03/2025 19:15:00,2360.40,2408.03,479.19,2743.92,2771.41,390.96,5882.50,6011.93,1196.36
10/03/2025 19:30:00,2466.00,2525.31,502.53,640.66,728.03,345.79,7901.70,8031.96,1598.34
10/03/2025 19:45:00,2348.90,2398.11,477.22,635.86,723.7,343.74,7940.10,8095.41,1610.96
10/03/2025 20:00:00,2365.60,2416.34,480.85,644.66,733.02,348.16,7976.20,8108.23,1613.52
10/03/2025 20:15:00,2325.20,2379.55,473.53,641.53,728.56,346.04,7991.40,8109.70,1144.01
10/03/2025 20:30:00,261.80,308.21,162.36,5304.60,5413.08,1077.19,7975.40,8124.09,1616.67
10/03/2025 20:45:00,374.30,392.96,122.70,2380.36,2453.07,596.35,7.70,33.13,32.25
10/03/2025 21:00:00,260.60,311.01,168.75,2432.22,2506.3,609.29,7.80,33.57,32.67
10/03/2025 21:15:00,373.00,391.08,122.11,2444.11,2520.15,612.66,7.30,33.09,32.28
10/03/2025 21:30:00,259.00,309.23,167.79,2552.28,2630.76,639.55,53.90,96.45,79.90
10/03/2025 21:45:00,260.20,309.77,168.08,319.43,438.03,299.37,55.90,95.46,77.08
10/03/2025 22:00:00,366.60,383.95,119.89,653.94,702.71,258.29,55.50,94.53,76.32
10/03/2025 22:15:00,258.40,306.47,166.29,285.64,386.22,259.78,55.80,94.57,76.36
10/03/2025 22:30:00,369.40,386.73,108.28,653.25,703.1,258.43,55.30,94.82,77.24
10/03/2025 22:45:00,257.70,306.32,166.21,295.28,392.56,259.66,55.50,94.69,76.46
10/03/2025 23:00:00,258.50,306.97,166.56,312.31,415.27,274.68,55.80,95.03,76.73
10/03/2025 23:15:00,258.60,303.71,159.99,319.73,426.31,281.98,55.80,94.69,76.46
10/03/2025 23:30:00,259.30,306.51,161.47,317.32,423.1,279.85,55.70,95.22,77.57
10/03/2025 23:45:00,369.00,384.25,107.59,314.82,413.78,268.92,55.40,93.20,75.25
11/03/2025 0:00:00,260.60,307.44,161.96,310.95,414.6,274.23,55.80,95.31,76.95
11/03/2025 0:15:00,370.10,387.15,108.40,261.20,334.87,209.55,55.50,95.08,77.45
11/03/2025 0:30:00,259.70,309.40,167.87,312.41,422.63,284.26,55.70,95.60,77.87
11/03/2025 0:45:00,257.60,308.26,167.26,616.97,657.49,224.32,55.90,97.48,80.09
11/03/2025 1:00:00,258.30,308.56,167.42,621.01,661.11,225.55,55.80,97.08,79.77
11/03/2025 1:15:00,257.90,308.11,167.18,311.93,427.3,292.03,55.60,97.14,79.82
11/03/2025 1:30:00,257.90,307.16,166.66,256.77,334.15,213.2,55.50,95.68,77.94
11/03/2025 1:45:00,259.40,309.89,168.14,618.87,658.14,224.54,55.40,95.89,78.11
11/03/2025 2:00:00,374.00,392.56,122.58,315.75,426.91,287.14,55.30,96.37,79.18
11/03/2025 2:15:00,258.70,312.71,174.42,314.11,430.75,294.39,55.50,96.93,79.65
11/03/2025 2:30:00,260.40,317.54,181.75,263.81,351.06,232.2,55.50,98.20,80.68
11/03/2025 2:45:00,260.90,319.20,182.70,310.75,430.67,298.88,55.40,99.32,82.29
11/03/2025 3:00:00,260.80,319.74,183.01,313.10,440.29,310.06,55.40,99.88,83.41
11/03/2025 3:15:00,371.70,394.26,134.51,264.05,401,301.26,55.40,99.62,82.53
11/03/2025 3:30:00,263.50,323.14,184.95,215.36,312.35,226.08,55.40,98.91,81.95
11/03/2025 3:45:00,376.10,392.10,109.79,265.23,348.99,226.82,55.20,86.66,66.59
11/03/2025 4:00:00,264.00,306.59,156.45,213.72,281.21,182.76,55.50,87.43,67.89
11/03/2025 4:15:00,263.80,307.18,156.75,213.63,282.01,183.28,55.30,87.04,66.88
11/03/2025 4:30:00,260.90,304.89,155.58,268.77,358.82,237.34,55.50,87.77,68.16
11/03/2025 4:45:00,260.00,305.58,160.97,215.02,285.76,189.01,55.50,88.58,68.79
11/03/2025 5:00:00,374.90,391.51,109.62,217.34,286.21,186.01,55.30,87.68,68.09
11/03/2025 5:15:00,263.50,306.34,156.32,265.05,349.68,227.27,55.40,87.21,67.01
11/03/2025 5:30:00,259.60,301.91,154.06,213.35,280.72,182.45,55.40,86.94,66.80
11/03/2025 5:45:00,261.10,303.75,155.00,610.14,642.72,200.69,7.60,32.48,31.61
11/03/2025 6:00:00,259.40,300.94,153.57,601.75,632.5,197.5,7.50,31.89,30.96
11/03/2025 6:15:00,260.20,302.12,154.17,234.03,307.24,199.68,7.50,31.66,30.74
11/03/2025 6:30:00,259.70,301.40,153.80,554.93,578.28,161.92,7.50,31.97,31.12
11/03/2025 6:45:00,373.60,388.87,108.88,183.05,237.49,151.53,7.50,31.78,30.86
11/03/2025 7:00:00,259.50,301.72,153.97,275.63,362.9,235.86,7.60,32.28,31.33
11/03/2025 7:15:00,258.80,301.45,153.83,205.01,270.21,175.61,7.50,31.51,30.59
11/03/2025 7:30:00,259.80,301.19,153.69,205.86,266.66,170.14,7.50,31.25,30.34
11/03/2025 7:45:00,259.00,300.54,153.36,229.33,302.67,196.71,7.50,31.50,30.58
11/03/2025 8:00:00,368.60,383.67,107.43,180.37,237.78,154.54,7.30,30.98,30.08
11/03/2025 8:15:00,257.90,301.34,153.77,174.25,229.95,149.45,7.40,30.79,29.89
11/03/2025 8:30:00,369.90,386.80,108.30,217.82,289.52,191.5,7.30,30.79,29.89
11/03/2025 8:45:00,258.10,300.79,153.49,527.13,548.64,153.62,7.40,30.82,29.92
11/03/2025 9:00:00,257.30,300.02,153.10,520.83,542.76,151.97,7.40,30.83,29.93
11/03/2025 9:15:00,257.60,300.21,153.19,218.91,288.72,187.64,7.50,30.78,29.88
11/03/2025 9:30:00,256.40,296.85,151.48,169.22,222.43,144.56,7.50,30.83,29.93
11/03/2025 9:45:00,368.10,383.34,107.33,165.10,215.55,137.53,7.30,31.18,30.35
11/03/2025 10:00:00,259.00,302.00,154.11,165.78,223.34,150.22,7.50,31.23,30.31
11/03/2025 10:15:00,374.10,389.88,109.17,142.89,186.03,118.69,7.30,31.21,30.38
11/03/2025 10:30:00,259.10,301.23,153.72,511.57,526.7,128.04,7.50,31.59,30.67
11/03/2025 10:45:00,259.30,300.38,153.28,174.00,231.08,152.84,7.60,31.63,30.71
11/03/2025 11:00:00,259.40,298.62,147.23,235.47,309.83,201.36,7.50,31.82,30.89
11/03/2025 11:15:00,258.80,297.80,146.83,352.41,502.53,358.88,7.20,31.14,30.31
11/03/2025 11:30:00,370.50,384.25,107.59,348.91,499.35,356.61,7.00,31.16,30.39
11/03/2025 11:45:00,257.90,297.19,146.53,393.32,570.7,413.08,7.10,30.23,29.42
11/03/2025 12:00:00,256.80,295.26,145.58,606.24,704.26,359.38,7.00,30.07,29.27
11/03/2025 12:15:00,2008.00,2068.57,502.88,400.97,580.89,420.46,6.90,30.85,30.09
11/03/2025 12:30:00,2321.60,2370.79,471.78,397.12,574.86,416.09,6.90,30.43,29.62
11/03/2025 12:45:00,2437.10,2501.47,608.12,351.01,508.02,367.71,6.80,30.57,29.82
11/03/2025 13:00:00,2275.20,2320.52,461.78,393.38,577.83,423.67,7.00,30.07,29.27
11/03/2025 13:15:00,2473.10,2531.53,503.77,665.01,774.39,395.17,6.80,31.15,30.39
11/03/2025 13:30:00,2375.00,2425.47,482.66,676.79,795.32,418.96,7.00,31.29,30.52
11/03/2025 13:45:00,2384.40,2435.04,484.57,1069.41,1188.69,518.14,3937.70,4019.99,799.97
11/03/2025 14:00:00,2350.20,2397.98,477.19,1015.47,1104.67,432.94,4081.50,4163.86,828.60
11/03/2025 14:15:00,2342.50,2387.95,475.20,709.95,866.7,496.06,4079.80,4153.40,826.52
11/03/2025 14:30:00,2367.70,2411.54,479.89,1059.77,1164.81,482.94,1998.30,2057.14,500.10
11/03/2025 14:45:00,2355.80,2402.54,478.10,721.54,868.65,484.5,2056.40,2124.09,516.38
11/03/2025 15:00:00,2531.40,2587.55,514.92,1098.53,1206.95,500.41,2070.50,2132.27,518.37
11/03/2025 15:15:00,2409.80,2457.52,489.04,765.63,911.25,494.43,4100.00,4157.73,586.52
11/03/2025 15:30:00,2445.80,2500.85,497.66,1084.32,1191.56,494.03,2001.80,2066.28,502.32
11/03/2025 15:45:00,2340.60,2386.09,474.83,773.52,919.96,499.16,1995.10,2059.44,500.66
11/03/2025 16:00:00,2408.20,2453.09,488.16,761.33,906.57,491.89,2010.80,2074.13,504.23
11/03/2025 16:15:00,256.80,301.14,158.64,670.39,736.01,305.16,1996.60,2058.93,500.53
11/03/2025 16:30:00,242.60,281.57,143.68,319.85,445.14,308.91,1995.50,2059.28,500.62
11/03/2025 16:45:00,353.60,366.21,89.03,318.98,450.17,317.01,5717.10,5877.85,1428.93
11/03/2025 17:00:00,245.10,286.99,151.18,4965.23,5067.24,1008.37,7544.50,7714.83,1535.23
11/03/2025 17:15:00,357.20,368.96,89.70,2479.08,2555.52,621.26,7656.70,7810.16,1554.20
11/03/2025 17:30:00,245.30,285.70,145.79,2372.64,2446.02,594.64,7573.20,7722.29,1536.72
11/03/2025 17:45:00,358.80,369.74,89.89,2359.15,2433.25,591.53,7585.80,7718.12,1535.89
11/03/2025 18:00:00,348.70,359.52,87.40,2369.06,2442.11,593.69,5607.70,5765.48,1401.62
11/03/2025 18:15:00,343.30,354.42,86.16,2419.07,2467.55,491.04,7551.50,7672.89,1526.88
11/03/2025 18:30:00,2478.90,2543.80,618.41,2846.67,2904.76,578.04,7870.20,7970.20,1124.34
11/03/2025 18:45:00,2477.20,2534.51,504.36,2940.68,3000.03,597,7953.90,8069.81,1138.39
11/03/2025 19:00:00,382.50,393.47,95.65,2582.36,2634.62,524.28,5941.90,6011.61,848.04
11/03/2025 19:15:00,348.80,362.34,101.46,2564.84,2616.74,520.72,5966.10,6056.91,854.43
11/03/2025 19:30:00,343.30,355.78,99.62,2601.34,2654.2,528.18,6025.70,6107.41,861.56
11/03/2025 19:45:00,344.70,357.54,100.11,2441.06,2517.23,611.95,5958.70,6046.39,852.95
11/03/2025 20:00:00,338.50,353.15,98.88,2569.04,2620.8,521.53,3777.80,3912.46,951.14
11/03/2025 20:15:00,329.50,342.54,95.91,2459.49,2535.32,616.35,5911.00,6026.87,1199.33
11/03/2025 20:30:00,328.80,342.01,95.76,2404.01,2477.68,602.33,1930.20,2021.65,631.26
11/03/2025 20:45:00,331.60,347.09,97.19,378.56,526.01,365.04,7.90,32.56,31.61
11/03/2025 21:00:00,242.80,282.58,144.20,384.32,525.55,359.19,8.00,32.59,31.55
11/03/2025 21:15:00,337.80,350.89,98.25,390.84,534.25,365.13,7.90,32.07,31.06
11/03/2025 21:30:00,336.30,351.67,98.47,796.53,947.79,514.26,7.50,32.80,31.92
11/03/2025 21:45:00,349.40,366.76,114.52,384.86,533.84,370.47,7.80,32.51,31.56
11/03/2025 22:00:00,259.20,305.43,160.89,376.92,523.72,363.45,56.00,94.84,76.58
11/03/2025 22:15:00,353.00,367.76,102.97,383.65,526.01,359.5,55.40,93.50,75.49
11/03/2025 22:30:00,352.20,367.40,102.87,754.41,837.54,365.08,55.40,93.12,75.19
11/03/2025 22:45:00,350.10,365.32,102.29,335.90,448.55,296.68,55.30,93.50,75.49
11/03/2025 23:00:00,348.70,367.20,114.66,357.56,484.11,325.61,55.40,96.01,78.21
11/03/2025 23:15:00,349.90,369.61,115.41,404.28,568.72,400.49,55.30,96.91,79.63
11/03/2025 23:30:00,260.00,309.11,167.72,348.47,477.59,326.41,55.70,95.91,78.13
11/03/2025 23:45:00,257.40,303.83,160.05,400.31,557.13,386.63,55.40,95.20,77.55
12/03/2025 0:00:00,351.20,367.38,102.87,405.12,563.8,391.27,55.40,95.37,77.69
12/03/2025 0:15:00,346.70,364.43,113.79,355.87,486.81,332.71,55.50,97.48,80.09
12/03/2025 0:30:00,258.30,308.95,167.63,356.49,488.8,334.07,55.30,96.91,79.63
12/03/2025 0:45:00,353.60,370.60,115.72,401.12,573.49,409.55,55.30,96.73,79.47
12/03/2025 1:00:00,351.30,368.84,115.17,717.57,788.53,326.93,55.20,96.45,79.25
12/03/2025 1:15:00,345.70,362.70,113.25,348.01,476.96,325.97,55.20,95.03,77.41
12/03/2025 1:30:00,258.50,306.45,166.28,397.88,559.48,393.98,55.30,95.05,77.43
12/03/2025 1:45:00,353.80,370.59,115.72,355.37,480.46,323.16,55.20,94.82,77.25
12/03/2025 2:00:00,351.00,369.75,115.45,352.42,482.54,329.79,55.20,96.62,79.39
12/03/2025 2:15:00,258.20,309.78,172.79,403.93,577.05,412.1,55.40,97.31,79.96
12/03/2025 2:30:00,356.80,375.79,117.34,402.21,583.83,422.58,55.20,98.31,81.45
12/03/2025 2:45:00,352.20,373.30,127.36,398.44,584.79,428.78,55.30,100.02,83.54
12/03/2025 3:00:00,259.50,316.87,181.37,398.07,585.63,429.39,55.40,100.05,83.55
12/03/2025 3:15:00,259.50,317.80,181.90,734.55,854.36,435.97,55.40,101.07,84.41
12/03/2025 3:30:00,353.70,377.19,128.69,356.39,565.47,439.14,55.40,101.99,85.84
